market_name,customer_id,product_name,product_item_name,conversion_country,conversion_region,conversion_city,conversion_postal_or_zip,conversion_store_category,conversion_currency,conversion_exchange_rate,conversiont_latitude,conversion_longitude,customersegment,customer3rdpartysegment,customersegment3rdpartyprovider,conversiondatetime,revenueamount,taxamount,shippingamount,discountamount,marginrate,product_item_rating
522203,1040,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 106,CITY - 30,101005,Grocery stores,USD,1,49.01994744,-90.07587247,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,12/28/2019 11:44,671.7069803,53.73655842,10.0756047,28.06665949,0.612143328,5
522204,1036,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 101,CITY - 40,101012,Grocery stores,USD,1,27.05111129,-109.0321228,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,12/31/2019 17:15,534.541125,42.76329,8.018116875,24.97023375,0.615808802,4
522205,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 105,CITY - 36,101010,Grocery stores,USD,1,63.0375968,-85.01731385,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 1,1/7/2020 5:17,1026.782546,82.14260368,15.40173819,3.053647419,0.602609962,2
522206,1062,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 102,CITY - 39,101019,Grocery stores,USD,1,34.00061941,-92.08460582,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,1/12/2020 9:23,959.4087581,76.75270065,14.39113137,62.40590621,0.632959257,3
522211,1040,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 110,CITY - 37,101020,Grocery stores,USD,1,29.09771969,-101.0103304,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 1,1/14/2020 1:58,899.9326284,71.99461027,13.49898943,57.63480882,0.626032267,1
522213,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 109,CITY - 34,101012,Grocery stores,USD,1,26.01541857,-156.0903411,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,1/18/2020 0:52,1014.301895,81.14415161,15.21452843,88.55249021,0.652026613,1
522215,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 101,CITY - 45,101006,Grocery stores,USD,1,48.01155946,-80.00169717,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 1,1/18/2020 12:53,209.1923606,16.73538885,3.137885409,5.026613789,0.66623569,2
522399,1088,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 106,CITY - 33,101011,Grocery stores,USD,1,21.0781589,-78.03091753,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 1,1/25/2020 6:24,799.5135585,63.96108468,11.99270338,67.45122089,0.696260745,3
522501,1075,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 107,CITY - 43,101001,Grocery stores,USD,1,58.06239327,-112.0177708,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/28/2020 9:36,489.0620053,39.12496043,7.33593008,6.934513007,0.627285868,2
522513,1067,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 105,CITY - 32,101007,Grocery stores,USD,1,47.06672421,-91.06803875,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/3/2020 17:01,140.5211021,11.24168817,2.107816532,9.128755286,0.639747594,4
522601,1058,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 104,CITY - 49,101017,Grocery stores,USD,1,24.01382387,-111.0253734,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,2/6/2020 18:42,744.7066165,59.57652932,11.17059925,7.228823104,0.65932791,3
523003,1016,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,CA,REGION - 107,CITY - 37,101014,Grocery stores,USD,1,44.03405888,-98.01075314,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 2,2/12/2020 19:16,1047.005088,83.76040705,15.70507632,27.4888078,0.622576294,5
523004,1002,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 104,CITY - 47,101000,Grocery stores,USD,1,29.03303463,-152.0422449,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,2/20/2020 16:28,259.4006392,20.75205114,3.891009588,8.774492458,0.678921927,3
523302,1085,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 108,CITY - 34,101014,Grocery stores,USD,1,52.04826936,-78.0679507,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,2/26/2020 18:22,1012.841305,81.02730441,15.19261958,56.7772686,0.669444353,2
523501,1003,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 108,CITY - 43,101006,Grocery stores,USD,1,47.07912096,-109.0603275,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,3/1/2020 4:08,442.0336293,35.36269034,6.630504439,39.1678627,0.614761228,3
523603,1027,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,CA,REGION - 101,CITY - 49,101014,Grocery stores,USD,1,47.04963491,-94.0859683,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,3/11/2020 15:03,686.849914,54.94799312,10.30274871,26.55139372,0.670188865,0
523605,1057,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 102,CITY - 40,101005,Grocery stores,USD,1,55.03053069,-133.0169631,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 3,3/18/2020 5:55,887.7738328,71.02190662,13.31660749,41.73010466,0.679118513,1
523606,1044,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,CA,REGION - 106,CITY - 43,101020,Grocery stores,USD,1,31.02580251,-138.0518417,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,3/18/2020 10:56,602.7180774,48.21744619,9.04077116,5.957780243,0.636890966,3
523607,1050,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 105,CITY - 48,101007,Grocery stores,USD,1,25.00248666,-149.0633883,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,3/19/2020 11:59,415.1269615,33.21015692,6.226904423,22.88889091,0.678176073,5
523608,1044,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 110,CITY - 31,101017,Grocery stores,USD,1,23.09617932,-88.08224506,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,3/24/2020 16:01,634.9725919,50.79780735,9.524588878,30.40386874,0.628648877,4
523609,1029,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,CA,REGION - 107,CITY - 31,101008,Grocery stores,USD,1,20.0660181,-94.08601215,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,4/3/2020 13:04,1014.166935,81.13335477,15.21250402,19.21004593,0.641678688,0
523610,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 100,CITY - 41,101015,Grocery stores,USD,1,57.04346363,-134.0003111,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,4/9/2020 1:34,758.0316385,60.64253108,11.37047458,65.93490703,0.649088855,3
523611,1026,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 102,CITY - 43,101019,Grocery stores,USD,1,38.04802315,-140.0724717,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,4/10/2020 16:41,356.0666855,28.48533484,5.341000283,2.624147334,0.617957681,0
523701,1012,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 109,CITY - 35,101009,Grocery stores,USD,1,39.04230316,-92.03579775,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,4/14/2020 10:01,843.7600932,67.50080745,12.6564014,55.39300722,0.668774815,4
523902,1091,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 102,CITY - 35,101016,Grocery stores,USD,1,22.01029056,-68.08932378,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,4/19/2020 7:00,490.158208,39.21265664,7.352373121,12.67167276,0.668419849,5
523903,1041,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 107,CITY - 40,101001,Grocery stores,USD,1,40.00188146,-132.0511594,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 1,4/25/2020 20:01,504.973469,40.39787752,7.574602036,26.52140945,0.696409767,4
524099,1022,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 103,CITY - 47,101005,Grocery stores,USD,1,50.03735604,-118.0453709,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,5/3/2020 7:00,376.3149434,30.10519547,5.644724151,3.995914879,0.656354078,2
524303,1045,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 110,CITY - 30,101015,Grocery stores,USD,1,56.09634429,-126.0701009,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 1,5/9/2020 5:02,720.21949,57.6175592,10.80329235,35.62443689,0.690305254,5
524304,1071,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 107,CITY - 40,101003,Grocery stores,USD,1,45.09533831,-97.01563025,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 2,5/9/2020 8:05,465.1634824,37.21307859,6.977452236,27.30845294,0.635122672,4
524305,1075,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 108,CITY - 48,101011,Grocery stores,USD,1,45.04934624,-113.0034575,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,5/17/2020 3:46,837.7865381,67.02292305,12.56679807,3.031414034,0.675837376,0
524306,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 104,CITY - 47,101004,Grocery stores,USD,1,48.03036399,-152.0488252,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,5/17/2020 19:49,202.5172947,16.20138358,3.037759421,1.890615094,0.624501177,5
524307,1001,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,CA,REGION - 101,CITY - 48,101014,Grocery stores,USD,1,19.02737839,-158.0196568,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,5/26/2020 15:40,205.3054296,16.42443437,3.079581444,10.53144664,0.694751208,0
524308,1022,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 100,CITY - 31,101000,Grocery stores,USD,1,64.03261264,-117.0690175,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 2,6/5/2020 13:25,451.0379393,36.08303514,6.765569089,26.75891341,0.651975795,4
524309,1033,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 110,CITY - 33,101005,Grocery stores,USD,1,36.09810639,-149.027535,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 1,6/13/2020 8:57,1027.244793,82.17958341,15.40867189,62.45008945,0.648308158,3
524311,1099,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 103,CITY - 35,101004,Grocery stores,USD,1,20.08944617,-92.04344774,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,6/14/2020 7:05,164.3754993,13.15003994,2.465632489,14.33488119,0.601060036,0
524312,1068,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 108,CITY - 36,101006,Grocery stores,USD,1,48.04372341,-122.0971307,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 1,6/23/2020 9:01,396.4482956,31.71586365,5.946724434,30.37758598,0.634055926,1
524313,1054,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 102,CITY - 46,101012,Grocery stores,USD,1,61.01987638,-152.0946775,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,7/1/2020 17:39,513.4347016,41.07477613,7.701520524,44.38792887,0.610082628,5
524314,1071,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 100,CITY - 46,101009,Grocery stores,USD,1,24.05247944,-146.0699072,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 1,7/6/2020 14:12,648.6616638,51.8929331,9.729924957,42.58516613,0.681585798,3
524315,1061,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 108,CITY - 34,101007,Grocery stores,USD,1,22.09103532,-160.0247785,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,7/6/2020 23:12,397.8586448,31.82869158,5.967879672,8.574296802,0.672842325,2
524316,1039,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 103,CITY - 41,101019,Grocery stores,USD,1,45.09666761,-125.0121056,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 2,7/16/2020 3:40,723.1951654,57.85561323,10.84792748,65.70586713,0.659613249,2
524317,1016,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 104,CITY - 41,101014,Grocery stores,USD,1,53.02053072,-101.023455,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 3,7/18/2020 5:59,349.9512419,27.99609935,5.249268629,26.23580078,0.660603168,2
524318,1096,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 108,CITY - 35,101002,Grocery stores,USD,1,58.09248591,-146.0690976,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,7/24/2020 0:21,351.263302,28.10106416,5.26894953,26.03291226,0.603003772,2
524319,1043,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 108,CITY - 46,101014,Grocery stores,USD,1,36.02572953,-110.0226462,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,8/2/2020 17:15,878.6845445,70.29476356,13.18026817,31.38103563,0.606611363,0
524320,1038,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -1,US,REGION - 104,CITY - 44,101001,Grocery stores,USD,1,22.05420049,-156.0917134,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 3,8/10/2020 4:03,418.4198464,33.47358771,6.276297696,24.88079921,0.685015182,4
524321,1065,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 107,CITY - 33,101008,Grocery stores,USD,1,51.03401059,-157.0976801,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,8/17/2020 17:27,1009.591984,80.76735871,15.14387976,41.26051804,0.625682578,1
524322,1051,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 109,CITY - 32,101008,Grocery stores,USD,1,26.09872363,-89.05653336,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 3,8/24/2020 4:29,917.0009304,73.36007443,13.75501396,89.18005219,0.611101449,1
524323,1053,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 102,CITY - 39,101004,Grocery stores,USD,1,48.09433975,-119.041884,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,8/27/2020 14:49,268.1370341,21.45096273,4.022055512,2.401627556,0.603562304,0
524324,1034,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 109,CITY - 31,101003,Grocery stores,USD,1,46.04563344,-158.0170184,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,9/2/2020 4:39,709.4497723,56.75598178,10.64174658,28.42420847,0.643331698,5
524401,1017,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 104,CITY - 45,101007,Grocery stores,USD,1,42.03576097,-110.050416,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,9/2/2020 14:12,874.2961784,69.94369428,13.11444268,60.36867809,0.650924139,5
524402,1079,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 109,CITY - 45,101014,Grocery stores,USD,1,40.07953215,-85.06547683,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 3,9/3/2020 10:53,1036.87863,82.95029041,15.55317945,78.97890736,0.643344365,0
524501,1029,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 107,CITY - 48,101012,Grocery stores,USD,1,41.06959677,-118.0765224,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,9/11/2020 14:29,414.5124875,33.160999,6.217687312,4.199789696,0.63542253,1
524502,1012,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 106,CITY - 30,101003,Grocery stores,USD,1,33.06121884,-71.04759088,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,9/19/2020 9:34,345.3620294,27.62896235,5.180430441,1.347525654,0.658823675,2
524503,1081,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 101,CITY - 46,101007,Grocery stores,USD,1,59.05968692,-104.0977562,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 1,9/27/2020 23:36,620.9247537,49.67398029,9.313871305,23.88311298,0.671495675,0
524504,1083,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 109,CITY - 47,101014,Grocery stores,USD,1,56.02095854,-105.0462976,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,10/6/2020 3:30,661.8752335,52.95001868,9.928128502,4.092100688,0.661091091,2
524603,1019,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 105,CITY - 41,101007,Grocery stores,USD,1,28.04644488,-154.0624627,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,10/13/2020 6:55,792.3059519,63.38447615,11.88458928,73.35560027,0.657433546,5
524606,1099,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,CA,REGION - 100,CITY - 46,101005,Grocery stores,USD,1,53.00733557,-159.0876104,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 1,10/14/2020 2:18,752.9594386,60.23675509,11.29439158,17.89996086,0.667918464,0
524607,1016,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -7,US,REGION - 105,CITY - 38,101008,Grocery stores,USD,1,33.03165391,-94.05438936,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 2,10/15/2020 11:16,1024.097125,81.92776998,15.36145687,88.69771544,0.687961978,5
524608,1100,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 101,CITY - 33,101005,Grocery stores,USD,1,44.06213008,-77.08373373,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,10/18/2020 8:09,644.2116468,51.53693174,9.663174702,22.84189575,0.635132278,2
524609,1009,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 107,CITY - 49,101019,Grocery stores,USD,1,21.02339974,-106.052515,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 3,10/23/2020 2:27,600.0630854,48.00504683,9.00094628,20.59184305,0.603998631,5
524611,1008,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 100,CITY - 45,101019,Grocery stores,USD,1,49.03610681,-97.05106918,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 3,10/24/2020 2:49,515.4327057,41.23461645,7.731490585,23.72095114,0.60128118,0
524612,1026,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 103,CITY - 38,101006,Grocery stores,USD,1,56.09268383,-140.0805177,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 1,10/28/2020 20:01,983.9159536,78.71327629,14.7587393,76.48525796,0.63750127,0
524613,1080,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 109,CITY - 32,101001,Grocery stores,USD,1,62.01553801,-74.01626532,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,11/7/2020 14:55,908.0556002,72.64444802,13.620834,5.916571176,0.66531036,3
524615,1056,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 104,CITY - 38,101010,Grocery stores,USD,1,47.08869638,-82.09701202,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,11/15/2020 21:47,965.5870302,77.24696242,14.48380545,5.338418444,0.662001338,1
524616,1083,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 105,CITY - 44,101019,Grocery stores,USD,1,64.04627207,-100.0924839,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 2,11/20/2020 19:29,290.1483019,23.21186415,4.352224529,27.74268436,0.611567659,4
524618,1047,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,CA,REGION - 105,CITY - 35,101018,Grocery stores,USD,1,55.01547391,-109.0418515,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,11/22/2020 5:22,611.2300328,48.89840262,9.168450492,32.63014713,0.673748368,5
524619,1095,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 107,CITY - 42,101012,Grocery stores,USD,1,23.06242343,-136.0749634,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 2,11/30/2020 21:19,136.3322299,10.90657839,2.044983448,9.704777349,0.678310619,3
524622,1082,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,US,REGION - 107,CITY - 35,101015,Grocery stores,USD,1,55.05744733,-152.0519799,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 1,12/3/2020 20:55,306.0116446,24.48093157,4.590174669,19.80219543,0.647680431,2
524623,1012,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 102,CITY - 45,101009,Grocery stores,USD,1,52.01639738,-128.0530768,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 2,12/9/2020 23:05,583.7400855,46.69920684,8.756101283,35.44351332,0.628884935,1
524627,1100,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 100,CITY - 33,101018,Grocery stores,USD,1,32.03675299,-159.0200819,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 3,12/15/2020 17:12,300.9796047,24.07836837,4.51469407,3.677189415,0.639824312,5
524629,1035,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -6,US,REGION - 102,CITY - 46,101006,Grocery stores,USD,1,27.05282974,-107.0172595,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 3,12/24/2020 6:39,684.7914207,54.78331366,10.27187131,20.69688379,0.651626328,2
524633,1080,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 110,CITY - 41,101016,Grocery stores,USD,1,55.03230849,-107.0299944,SEG - 1,3rd PARTY SEG - 3,SEG PROVIDER - 3,12/25/2020 7:01,166.4146952,13.31317561,2.496220427,1.493326757,0.640690499,4
524802,1043,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -3,US,REGION - 104,CITY - 36,101011,Grocery stores,USD,1,56.05526107,-127.0045287,SEG - 3,3rd PARTY SEG - 3,SEG PROVIDER - 2,12/27/2020 11:17,286.3890406,22.91112325,4.295835609,4.055583745,0.690408323,5
524805,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 107,CITY - 40,101009,Grocery stores,USD,1,58.06403934,-127.0900453,SEG - 2,3rd PARTY SEG - 2,SEG PROVIDER - 3,12/28/2020 11:45,305.4067279,24.43253823,4.581100918,22.18757371,0.662045985,0
524809,1017,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,US,REGION - 110,CITY - 50,101009,Grocery stores,USD,1,49.05365242,-131.0507556,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/6/2021 21:52,556.4616415,44.51693132,8.346924622,31.28239388,0.684075559,2
524832,1084,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -9,CA,REGION - 108,CITY - 40,101014,Grocery stores,USD,1,50.05398243,-101.0664636,SEG - 1,3rd PARTY SEG - 2,SEG PROVIDER - 2,1/13/2021 12:01,751.5769221,60.12615377,11.27365383,51.67660688,0.678642336,3
524833,1028,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -10,CA,REGION - 109,CITY - 32,101007,Grocery stores,USD,1,30.08684268,-150.0870292,SEG - 2,3rd PARTY SEG - 3,SEG PROVIDER - 2,1/22/2021 12:57,112.7514336,9.02011469,1.691271504,8.134130245,0.674491057,3
524834,1075,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,CA,REGION - 102,CITY - 32,101001,Grocery stores,USD,1,20.06252344,-129.0588959,SEG - 3,3rd PARTY SEG - 1,SEG PROVIDER - 1,1/26/2021 6:20,250.4563725,20.0365098,3.756845587,15.40274617,0.654498374,1
524901,1024,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -4,US,REGION - 100,CITY - 37,101001,Grocery stores,USD,1,49.08173447,-116.0333687,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,2/1/2021 16:58,217.2856259,17.38285007,3.259284388,16.99008333,0.691335251,4
525101,1073,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -8,US,REGION - 102,CITY - 48,101014,Grocery stores,USD,1,25.09247295,-154.0179629,SEG - 2,3rd PARTY SEG - 1,SEG PROVIDER - 3,2/7/2021 19:16,101.8644482,8.149155857,1.527966723,6.258229995,0.652425113,2
525102,1029,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -5,US,REGION - 107,CITY - 34,101002,Grocery stores,USD,1,34.01801556,-94.06760182,SEG - 3,3rd PARTY SEG - 2,SEG PROVIDER - 1,2/11/2021 13:17,671.7877099,53.74301679,10.07681565,31.76565505,0.68801025,5
525103,1050,ABC_Cereal_Bars prod group 5,ABC_Cereal_Bars prod group 5 ITEM -2,US,REGION - 105,CITY - 30,101012,Grocery stores,USD,1,47.05104637,-111.07518,SEG - 1,3rd PARTY SEG - 1,SEG PROVIDER - 1,2/15/2021 21:41,589.8667492,47.18933993,8.848001238,20.72609242,0.633850869,0
